texto,label

"Em 2025, a cidade de João Pessoa registrou o maior índice de alagamentos dos últimos 18 anos, com prejuízos estimados em 110 milhões de reais. O transbordamento de rios e canais foi agravado pelo descarte irregular de lixo e pela impermeabilização do solo urbano. Moradores relataram perdas de móveis, veículos e documentos, além de dificuldades no acesso a serviços básicos. A prefeitura decretou estado de calamidade pública e iniciou obras emergenciais de drenagem. Especialistas alertam que eventos extremos como esse tendem a se intensificar com as mudanças climáticas.",negativa

"O desmatamento ilegal em áreas de proteção permanente no Amazonas aumentou 19% no primeiro semestre de 2025, segundo relatório do Instituto de Meio Ambiente do Amazonas. A expansão da pecuária e a extração clandestina de madeira foram apontadas como principais causas do avanço. Comunidades indígenas denunciaram invasões e ameaças por parte de grileiros. 'Estamos perdendo nossas terras e nossa cultura', afirma a liderança indígena José Apurinã. O Ministério Público Federal entrou com ações judiciais para responsabilizar os infratores e exigir a recuperação das áreas degradadas.",negativa

"Em agosto de 2025, a cidade de Aracaju enfrentou uma onda de calor recorde, com temperaturas acima de 42°C por vários dias consecutivos. O fenômeno, atribuído ao aquecimento global, provocou aumento no consumo de energia elétrica e sobrecarga no sistema de saúde devido a casos de desidratação e insolação. Moradores relataram dificuldades para dormir e trabalhar, além de prejuízos em atividades ao ar livre. Especialistas alertam que eventos extremos como esse tendem a se tornar mais frequentes e intensos nos próximos anos.",negativa

"Um estudo divulgado em agosto de 2025 pelo Instituto de Pesquisas Ambientais de São Paulo revelou que a poluição atmosférica na capital paulista atingiu níveis recordes durante o inverno, superando os limites recomendados pela Organização Mundial da Saúde. O aumento das queimadas em áreas rurais e o crescimento da frota de veículos a diesel foram apontados como principais causas do problema. Moradores relataram agravamento de doenças respiratórias e aumento da procura por atendimento médico. 'A qualidade do ar em São Paulo é uma questão de saúde pública', afirma a pneumologista Carla Mendes.",negativa

"Em agosto de 2025, o Ministério da Educação anunciou a ampliação do programa de ensino de ciências em escolas públicas de todo o país. A medida prevê a oferta de laboratórios modernos e formação continuada para professores, beneficiando mais de 4 milhões de estudantes. Segundo o ministro da Educação, o objetivo é estimular o interesse dos jovens pela pesquisa científica e preparar o Brasil para os desafios do século XXI. O programa conta com recursos do Fundo Nacional de Desenvolvimento da Educação e parcerias com universidades e institutos de pesquisa.",irrelevante

"O Instituto Brasileiro de Geografia e Estatística divulgou em agosto de 2025 os resultados da Pesquisa Nacional por Amostra de Domicílios, apontando aumento da renda média das famílias brasileiras em 2,9% em relação ao ano anterior. O estudo também revelou queda na taxa de desemprego e crescimento do setor de serviços. Segundo o IBGE, as regiões Sudeste e Sul apresentaram os melhores indicadores econômicos, enquanto o Norte e o Nordeste registraram avanços mais modestos. Os dados servirão de base para a formulação de políticas públicas nas áreas de trabalho, renda e inclusão social.",irrelevante

"Em agosto de 2025, a Confederação Brasileira de Futebol anunciou a criação de um novo torneio nacional de futebol sub-17, com participação de 32 equipes de todo o país. O campeonato, que terá transmissão em TV aberta e premiação recorde, visa incentivar a formação de atletas e promover a integração entre clubes. Segundo a CBF, a iniciativa faz parte de um conjunto de ações para fortalecer o futebol brasileiro e ampliar o acesso de jovens à prática esportiva.",irrelevante

"O Ministério da Saúde lançou em agosto de 2025 uma campanha nacional de vacinação contra a dengue, com o objetivo de imunizar mais de 10 milhões de pessoas. A ação, que conta com a participação de estados e municípios, inclui a distribuição de vacinas em postos de saúde, escolas e unidades móveis. Segundo o ministro da Saúde, a vacinação é fundamental para reduzir casos graves e óbitos causados pela doença. A campanha também prevê ações de conscientização em rádios, TVs e redes sociais.",irrelevante

"Em agosto de 2025, a cidade de São Paulo sediou a 14ª edição da Feira Internacional de Tecnologia e Inovação, reunindo mais de 900 expositores de 40 países. O evento apresentou novidades em áreas como inteligência artificial, robótica, biotecnologia e energias renováveis. Empresários, pesquisadores e estudantes participaram de palestras, workshops e rodadas de negócios. Segundo os organizadores, a feira movimentou cerca de 150 milhões de reais em contratos e parcerias. O destaque desta edição foi a apresentação de startups brasileiras que desenvolveram soluções para cidades inteligentes.",irrelevante

"O Banco Central anunciou em agosto de 2025 a manutenção da taxa básica de juros em 9,0% ao ano, após análise do cenário econômico nacional e internacional. Economistas avaliam que a decisão visa conter pressões inflacionárias e garantir a estabilidade financeira do país. O presidente do Banco Central, Roberto Campos Neto, afirmou que a instituição continuará monitorando os indicadores econômicos e adotando as medidas necessárias para estimular o crescimento sustentável.",irrelevante

"Em setembro de 2025, o governo do Canadá anunciou a criação de um parque nacional de 2 milhões de hectares para proteger florestas boreais e habitats de espécies ameaçadas, como o urso-pardo e o lince-do-canadá. O projeto envolve parcerias com comunidades indígenas e organizações ambientais, além de investimentos em pesquisa científica e turismo sustentável. Segundo o ministro do Meio Ambiente, a iniciativa é fundamental para combater as mudanças climáticas e preservar a biodiversidade do país.",positiva

"Pesquisadores da Universidade Federal do Espírito Santo publicaram em setembro de 2025 um estudo mostrando que a recuperação de áreas de restinga no litoral capixaba resultou em aumento da biodiversidade e na proteção de dunas contra a erosão. O projeto, financiado por agências nacionais, envolveu o plantio de espécies nativas e a remoção de resíduos sólidos. Comunidades locais relataram melhora na qualidade da água e retorno de aves e répteis antes desaparecidos. 'A restauração das restingas é fundamental para a resiliência das zonas costeiras', afirma a pesquisadora Marina Lopes.",positiva

"O governo da Alemanha anunciou em setembro de 2025 a conclusão de um programa de eficiência energética que reduziu em 25% o consumo de eletricidade em edifícios públicos. O projeto incluiu a instalação de painéis solares, sistemas de iluminação LED e isolamento térmico em escolas, hospitais e repartições. Segundo a ministra da Energia, a iniciativa gerou economia de recursos e serviu de modelo para outros países europeus. O sucesso do programa alemão tem sido reconhecido internacionalmente.",positiva

"Em 2025, a cidade de Palmas implementou um sistema de coleta seletiva porta a porta, envolvendo mais de 300 mil moradores. O projeto, coordenado pela Secretaria Municipal de Meio Ambiente, resultou em um aumento de 60% na reciclagem de resíduos sólidos e na geração de renda para cooperativas de catadores. Além do impacto ambiental, a iniciativa promoveu a inclusão social e a educação ambiental nas escolas. Moradores relatam que a limpeza das ruas melhorou significativamente e que a conscientização sobre o descarte correto de lixo aumentou entre crianças e adultos.",positiva

"O governo da África do Sul lançou em setembro de 2025 um programa nacional de reflorestamento, com o objetivo de plantar 300 milhões de árvores até 2030. A iniciativa envolve comunidades rurais, ONGs e empresas privadas, e busca combater a desertificação e restaurar áreas degradadas. Segundo o ministro do Meio Ambiente, o programa também prevê incentivos financeiros para agricultores que adotarem práticas agroflorestais. O projeto já começou a ser implementado em regiões do sul do país, com resultados promissores na recuperação de nascentes e na melhoria da qualidade do solo.",positiva

"Em 2025, a cidade de Florianópolis inaugurou um parque linear ao longo do rio Itacorubi, com 8 quilômetros de extensão, áreas de lazer, ciclovias e jardins filtrantes. O projeto, resultado de uma parceria entre prefeitura, governo estadual e iniciativa privada, contribuiu para a redução de enchentes e para a valorização imobiliária da região. Moradores elogiaram a iniciativa, destacando o aumento da qualidade de vida e o estímulo à prática de atividades físicas ao ar livre. O parque também serve como espaço de educação ambiental para escolas locais.",positiva

"Pesquisadores da Universidade Federal do Maranhão publicaram em setembro de 2025 um estudo mostrando que a restauração de manguezais na Baixada Maranhense resultou em aumento da biodiversidade e na proteção de comunidades contra enchentes. O projeto, financiado por agências internacionais, envolveu o plantio de mudas nativas e a remoção de resíduos sólidos. Moradores relataram melhora na qualidade da água e retorno de espécies de peixes e crustáceos antes desaparecidos. 'A recuperação dos manguezais é fundamental para a resiliência das cidades costeiras', afirma a bióloga Patrícia Silva.",positiva

"Em setembro de 2025, um incêndio de grandes proporções atingiu uma área de reserva legal no Pará, destruindo mais de 7 mil hectares de vegetação nativa. O fogo, causado por ação humana, comprometeu habitats de espécies ameaçadas e provocou a emissão de grandes quantidades de CO2. Moradores de comunidades próximas relataram problemas respiratórios e prejuízos econômicos. O governo estadual decretou situação de emergência e mobilizou equipes para conter os focos remanescentes. Organizações ambientais cobram investigação rigorosa e punição dos responsáveis.",negativa

"Um relatório divulgado em setembro de 2025 pelo Instituto de Pesquisas Ambientais do Ceará apontou que a poluição de rios na região metropolitana de Fortaleza aumentou 14% em relação ao ano anterior. O principal motivo foi o lançamento irregular de esgoto doméstico e industrial. Moradores relataram mau cheiro, mortandade de peixes e aumento de doenças de veiculação hídrica. O Ministério Público Estadual abriu investigação para apurar responsabilidades e exigir a ampliação do saneamento básico. Especialistas alertam para a necessidade de investimentos em infraestrutura e fiscalização.",negativa

"Em 2025, a cidade de Maceió registrou o maior índice de alagamentos dos últimos 12 anos, com prejuízos estimados em 90 milhões de reais. O transbordamento de rios e canais foi agravado pelo descarte irregular de lixo e pela impermeabilização do solo urbano. Moradores relataram perdas de móveis, veículos e documentos, além de dificuldades no acesso a serviços básicos. A prefeitura decretou estado de calamidade pública e iniciou obras emergenciais de drenagem. Especialistas alertam que eventos extremos como esse tendem a se intensificar com as mudanças climáticas.",negativa

"O desmatamento ilegal em áreas de proteção permanente no Pará aumentou 21% no primeiro semestre de 2025, segundo relatório do Instituto de Meio Ambiente do Pará. A expansão da pecuária e a extração clandestina de madeira foram apontadas como principais causas do avanço. Comunidades indígenas denunciaram invasões e ameaças por parte de grileiros. 'Estamos perdendo nossas terras e nossa cultura', afirma a liderança indígena Pedro Munduruku. O Ministério Público Federal entrou com ações judiciais para responsabilizar os infratores e exigir a recuperação das áreas degradadas.",negativa

"Em setembro de 2025, a cidade de Campo Grande enfrentou uma onda de calor recorde, com temperaturas acima de 43°C por vários dias consecutivos. O fenômeno, atribuído ao aquecimento global, provocou aumento no consumo de energia elétrica e sobrecarga no sistema de saúde devido a casos de desidratação e insolação. Moradores relataram dificuldades para dormir e trabalhar, além de prejuízos em atividades ao ar livre. Especialistas alertam que eventos extremos como esse tendem a se tornar mais frequentes e intensos nos próximos anos.",negativa

"Um estudo divulgado em setembro de 2025 pelo Instituto de Pesquisas Ambientais de São Paulo revelou que a poluição atmosférica na capital paulista atingiu níveis recordes durante o inverno, superando os limites recomendados pela Organização Mundial da Saúde. O aumento das queimadas em áreas rurais e o crescimento da frota de veículos a diesel foram apontados como principais causas do problema. Moradores relataram agravamento de doenças respiratórias e aumento da procura por atendimento médico. 'A qualidade do ar em São Paulo é uma questão de saúde pública', afirma a pneumologista Carla Mendes.",negativa

"Em setembro de 2025, o Ministério da Educação anunciou a ampliação do programa de ensino de matemática em escolas públicas de todo o país. A medida prevê a oferta de laboratórios modernos e formação continuada para professores, beneficiando mais de 5 milhões de estudantes. Segundo o ministro da Educação, o objetivo é estimular o interesse dos jovens pela pesquisa científica e preparar o Brasil para os desafios do século XXI. O programa conta com recursos do Fundo Nacional de Desenvolvimento da Educação e parcerias com universidades e institutos de pesquisa.",irrelevante

"O Instituto Brasileiro de Geografia e Estatística divulgou em setembro de 2025 os resultados da Pesquisa Nacional por Amostra de Domicílios, apontando aumento da renda média das famílias brasileiras em 3,1% em relação ao ano anterior. O estudo também revelou queda na taxa de desemprego e crescimento do setor de serviços. Segundo o IBGE, as regiões Sudeste e Sul apresentaram os melhores indicadores econômicos, enquanto o Norte e o Nordeste registraram avanços mais modestos. Os dados servirão de base para a formulação de políticas públicas nas áreas de trabalho, renda e inclusão social.",irrelevante

"Em setembro de 2025, a Confederação Brasileira de Futebol anunciou a criação de um novo torneio nacional de futebol sub-15, com participação de 28 equipes de todo o país. O campeonato, que terá transmissão em TV aberta e premiação recorde, visa incentivar a formação de atletas e promover a integração entre clubes. Segundo a CBF, a iniciativa faz parte de um conjunto de ações para fortalecer o futebol brasileiro e ampliar o acesso de jovens à prática esportiva.",irrelevante

"O Ministério da Saúde lançou em setembro de 2025 uma campanha nacional de vacinação contra a gripe H1N1, com o objetivo de imunizar mais de 12 milhões de pessoas. A ação, que conta com a participação de estados e municípios, inclui a distribuição de vacinas em postos de saúde, escolas e unidades móveis. Segundo o ministro da Saúde, a vacinação é fundamental para reduzir casos graves e óbitos causados pela doença. A campanha também prevê ações de conscientização em rádios, TVs e redes sociais.",irrelevante

"Em setembro de 2025, a cidade de São Paulo sediou a 15ª edição da Feira Internacional de Tecnologia e Inovação, reunindo mais de 1.000 expositores de 45 países. O evento apresentou novidades em áreas como inteligência artificial, robótica, biotecnologia e energias renováveis. Empresários, pesquisadores e estudantes participaram de palestras, workshops e rodadas de negócios. Segundo os organizadores, a feira movimentou cerca de 160 milhões de reais em contratos e parcerias. O destaque desta edição foi a apresentação de startups brasileiras que desenvolveram soluções para cidades inteligentes.",irrelevante

"O Banco Central anunciou em setembro de 2025 a manutenção da taxa básica de juros em 9,0% ao ano, após análise do cenário econômico nacional e internacional. Economistas avaliam que a decisão visa conter pressões inflacionárias e garantir a estabilidade financeira do país. O presidente do Banco Central, Roberto Campos Neto, afirmou que a instituição continuará monitorando os indicadores econômicos e adotando as medidas necessárias para estimular o crescimento sustentável.",irrelevante

"Em dezembro de 2025, o governo da Dinamarca anunciou a criação de um parque eólico offshore com capacidade para abastecer 3 milhões de residências. O projeto, realizado em parceria com empresas internacionais, priorizou a contratação de mão de obra local e a proteção de áreas de reprodução de aves marinhas. Segundo a ministra da Energia, a iniciativa reduzirá em 22% as emissões de carbono do setor elétrico dinamarquês. O parque também servirá como centro de pesquisa em energias renováveis.",positiva

"Pesquisadores da Universidade Federal do Rio de Janeiro publicaram em dezembro de 2025 um estudo mostrando que a restauração de restingas no litoral fluminense resultou em aumento da biodiversidade e na proteção de dunas contra a erosão. O projeto, financiado por agências nacionais, envolveu o plantio de espécies nativas e a remoção de resíduos sólidos. Comunidades locais relataram melhora na qualidade da água e retorno de aves e répteis antes desaparecidos. 'A restauração das restingas é fundamental para a resiliência das zonas costeiras', afirma a pesquisadora Beatriz Lima.",positiva

"O governo da Holanda anunciou em dezembro de 2025 a conclusão de um programa de energia solar, com a instalação de painéis em mais de 1,2 milhão de residências. O projeto reduziu em 19% as emissões de carbono do setor elétrico holandês e gerou milhares de empregos verdes. Segundo o ministro da Transição Ecológica, a iniciativa também incluiu incentivos fiscais para famílias de baixa renda e investimentos em pesquisa e desenvolvimento. O sucesso do programa holandês tem servido de exemplo para outros países europeus.",positiva

"Em 2025, a cidade de Fortaleza implementou um sistema de captação de águas pluviais em hospitais públicos, reduzindo em 30% o consumo de água potável. O projeto, desenvolvido em parceria com universidades e empresas de tecnologia, inclui cisternas inteligentes e sensores de umidade para irrigação de jardins hospitalares. Segundo a prefeitura, a iniciativa gerou economia de recursos e serviu de modelo para outras cidades do Nordeste. Profissionais de saúde elogiaram a medida, destacando a importância da gestão sustentável da água.",positiva

"O governo da Colômbia lançou em dezembro de 2025 um programa nacional de reflorestamento, com o objetivo de plantar 350 milhões de árvores até 2030. A iniciativa envolve comunidades rurais, ONGs e empresas privadas, e busca combater a desertificação e restaurar áreas degradadas. Segundo o ministro do Meio Ambiente, o programa também prevê incentivos financeiros para agricultores que adotarem práticas agroflorestais. O projeto já começou a ser implementado em regiões do sul do país, com resultados promissores na recuperação de nascentes e na melhoria da qualidade do solo.",positiva

"Em 2025, a cidade de Belém inaugurou um parque linear ao longo do rio Guamá, com 13 quilômetros de extensão, áreas de lazer, ciclovias e jardins filtrantes. O projeto, resultado de uma parceria entre prefeitura, governo estadual e iniciativa privada, contribuiu para a redução de enchentes e para a valorização imobiliária da região. Moradores elogiaram a iniciativa, destacando o aumento da qualidade de vida e o estímulo à prática de atividades físicas ao ar livre. O parque também serve como espaço de educação ambiental para escolas locais.",positiva

"Pesquisadores da Universidade Federal do Rio Grande do Norte publicaram em dezembro de 2025 um estudo mostrando que a restauração de manguezais na região de Macau resultou em aumento da biodiversidade e na proteção de comunidades contra enchentes. O projeto, financiado por agências internacionais, envolveu o plantio de mudas nativas e a remoção de resíduos sólidos. Moradores relataram melhora na qualidade da água e retorno de espécies de peixes e crustáceos antes desaparecidos. 'A recuperação dos manguezais é fundamental para a resiliência das cidades costeiras', afirma a bióloga Juliana Souza.",positiva

"Em dezembro de 2025, o governo do Japão anunciou a criação de uma área de proteção marinha de 500 mil quilômetros quadrados, visando preservar espécies ameaçadas e combater a pesca ilegal. O projeto envolve parcerias com universidades e comunidades pesqueiras, além de investimentos em pesquisa científica. Segundo o ministro do Meio Ambiente, a iniciativa é fundamental para garantir a sustentabilidade dos recursos marinhos e proteger a biodiversidade do Pacífico.",positiva

"O governo da Nova Zelândia lançou em dezembro de 2025 um programa nacional de reflorestamento, com o objetivo de plantar 120 milhões de árvores até 2030. A iniciativa envolve comunidades rurais, ONGs e empresas privadas, e busca combater a erosão e restaurar áreas degradadas. Segundo o ministro do Meio Ambiente, o programa também prevê incentivos financeiros para agricultores que adotarem práticas agroflorestais. O projeto já começou a ser implementado em regiões do norte do país, com resultados promissores na recuperação de nascentes e na melhoria da qualidade do solo.",positiva

"Em 2025, a cidade de Curitiba implementou um sistema de coleta seletiva porta a porta, envolvendo mais de 400 mil moradores. O projeto, coordenado pela Secretaria Municipal de Meio Ambiente, resultou em um aumento de 65% na reciclagem de resíduos sólidos e na geração de renda para cooperativas de catadores. Além do impacto ambiental, a iniciativa promoveu a inclusão social e a educação ambiental nas escolas. Moradores relatam que a limpeza das ruas melhorou significativamente e que a conscientização sobre o descarte correto de lixo aumentou entre crianças e adultos.",positiva

"Pesquisadores da Universidade Federal do Amazonas publicaram em dezembro de 2025 um estudo mostrando que a restauração de igarapés urbanos em Manaus resultou em aumento da biodiversidade e na proteção de comunidades contra enchentes. O projeto, financiado por agências internacionais, envolveu o plantio de mudas nativas e a remoção de resíduos sólidos. Moradores relataram melhora na qualidade da água e retorno de espécies de peixes e crustáceos antes desaparecidos. 'A recuperação dos igarapés é fundamental para a resiliência das cidades amazônicas', afirma o biólogo André Silva.",positiva

"Em dezembro de 2025, o governo da África do Sul anunciou a criação de um parque nacional de 1,8 milhão de hectares para proteger savanas e habitats de espécies ameaçadas, como o rinoceronte-branco e o leão. O projeto envolve parcerias com comunidades locais e organizações ambientais, além de investimentos em pesquisa científica e turismo sustentável. Segundo o ministro do Meio Ambiente, a iniciativa é fundamental para combater as mudanças climáticas e preservar a biodiversidade do país.",positiva

"Pesquisadores da Universidade Federal do Ceará publicaram em dezembro de 2025 um estudo mostrando que a recuperação de dunas litorâneas resultou em aumento da biodiversidade e na proteção de comunidades contra a erosão costeira. O projeto, financiado por agências internacionais, envolveu o plantio de espécies nativas e a remoção de resíduos sólidos. Moradores relataram melhora na qualidade da água e retorno de espécies de aves e répteis antes desaparecidos. 'A recuperação das dunas é fundamental para a resiliência das cidades costeiras', afirma o pesquisador Lucas Lima.",positiva

"O governo da Suíça anunciou em dezembro de 2025 a conclusão de um programa de eficiência energética que reduziu em 27% o consumo de eletricidade em edifícios públicos. O projeto incluiu a instalação de painéis solares, sistemas de iluminação LED e isolamento térmico em escolas, hospitais e repartições. Segundo a ministra da Energia, a iniciativa gerou economia de recursos e serviu de modelo para outros países europeus.",positiva

"Em dezembro de 2025, um incêndio de grandes proporções atingiu uma área de reserva legal no Maranhão, destruindo mais de 10 mil hectares de vegetação nativa. O fogo, causado por ação humana, comprometeu habitats de espécies ameaçadas e provocou a emissão de grandes quantidades de CO2. Moradores de comunidades próximas relataram problemas respiratórios e prejuízos econômicos. O governo estadual decretou situação de emergência e mobilizou equipes para conter os focos remanescentes. Organizações ambientais cobram investigação rigorosa e punição dos responsáveis.",negativa

"Um relatório divulgado em dezembro de 2025 pelo Instituto de Pesquisas Ambientais do Paraná apontou que a poluição de rios na região metropolitana de Londrina aumentou 15% em relação ao ano anterior. O principal motivo foi o lançamento irregular de esgoto doméstico e industrial. Moradores relataram mau cheiro, mortandade de peixes e aumento de doenças de veiculação hídrica. O Ministério Público Estadual abriu investigação para apurar responsabilidades e exigir a ampliação do saneamento básico. Especialistas alertam para a necessidade de investimentos em infraestrutura e fiscalização.",negativa

"Em 2025, a cidade de Teresina registrou o maior índice de alagamentos dos últimos 19 anos, com prejuízos estimados em 120 milhões de reais. O transbordamento de rios e canais foi agravado pelo descarte irregular de lixo e pela impermeabilização do solo urbano. Moradores relataram perdas de móveis, veículos e documentos, além de dificuldades no acesso a serviços básicos. A prefeitura decretou estado de calamidade pública e iniciou obras emergenciais de drenagem. Especialistas alertam que eventos extremos como esse tendem a se intensificar com as mudanças climáticas.",negativa

"O desmatamento ilegal em áreas de proteção permanente no Pará aumentou 26% no segundo semestre de 2025, segundo relatório do Instituto de Meio Ambiente do Pará. A expansão da pecuária e a extração clandestina de madeira foram apontadas como principais causas do avanço. Comunidades indígenas denunciaram invasões e ameaças por parte de grileiros. 'Estamos perdendo nossas terras e nossa cultura', afirma a liderança indígena João Kayapó. O Ministério Público Federal entrou com ações judiciais para responsabilizar os infratores e exigir a recuperação das áreas degradadas.",negativa

"Em dezembro de 2025, a cidade de São Luís enfrentou uma onda de calor recorde, com temperaturas acima de 46°C por vários dias consecutivos. O fenômeno, atribuído ao aquecimento global, provocou aumento no consumo de energia elétrica e sobrecarga no sistema de saúde devido a casos de desidratação e insolação. Moradores relataram dificuldades para dormir e trabalhar, além de prejuízos em atividades ao ar livre. Especialistas alertam que eventos extremos como esse tendem a se tornar mais frequentes e intensos nos próximos anos.",negativa

"Um estudo divulgado em dezembro de 2025 pelo Instituto de Pesquisas Ambientais de São Paulo revelou que a poluição atmosférica na capital paulista atingiu níveis recordes durante o inverno, superando os limites recomendados pela Organização Mundial da Saúde. O aumento das queimadas em áreas rurais e o crescimento da frota de veículos a diesel foram apontados como principais causas do problema. Moradores relataram agravamento de doenças respiratórias e aumento da procura por atendimento médico. 'A qualidade do ar em São Paulo é uma questão de saúde pública', afirma a pneumologista Carla Mendes.",negativa

"Em dezembro de 2025, um vazamento de óleo atingiu a costa do Rio Grande do Norte, contaminando mais de 60 quilômetros de praias e afetando comunidades pesqueiras locais. O acidente, causado por uma falha em um navio petroleiro, resultou na morte de centenas de aves marinhas e tartarugas, além de prejuízos econômicos para pescadores e comerciantes. Organizações ambientais criticaram a demora na resposta das autoridades e cobraram medidas para evitar novos acidentes. O Ministério Público Federal abriu investigação para apurar responsabilidades e exigir a recuperação das áreas afetadas.",negativa

"O desmatamento ilegal em áreas de proteção permanente no Mato Grosso do Sul aumentou 25% no segundo semestre de 2025, segundo relatório do Instituto de Meio Ambiente do Mato Grosso do Sul. A expansão da pecuária e a extração clandestina de madeira foram apontadas como principais causas do avanço. Comunidades indígenas denunciaram invasões e ameaças por parte de grileiros. 'Estamos perdendo nossas terras e nossa cultura', afirma a liderança indígena Maria Terena. O Ministério Público Federal entrou com ações judiciais para responsabilizar os infratores e exigir a recuperação das áreas degradadas.",negativa

"Em dezembro de 2025, a cidade de Recife registrou o maior índice de alagamentos dos últimos 21 anos, com prejuízos estimados em 140 milhões de reais. O transbordamento de rios e canais foi agravado pelo descarte irregular de lixo e pela impermeabilização do solo urbano. Moradores relataram perdas de móveis, veículos e documentos, além de dificuldades no acesso a serviços básicos. A prefeitura decretou estado de calamidade pública e iniciou obras emergenciais de drenagem. Especialistas alertam que eventos extremos como esse tendem a se intensificar com as mudanças climáticas.",negativa

"Um relatório divulgado em dezembro de 2025 pelo Instituto de Pesquisas Ambientais do Ceará apontou que a poluição de rios na região metropolitana de Sobral aumentou 17% em relação ao ano anterior. O principal motivo foi o lançamento irregular de esgoto doméstico e industrial. Moradores relataram mau cheiro, mortandade de peixes e aumento de doenças de veiculação hídrica. O Ministério Público Estadual abriu investigação para apurar responsabilidades e exigir a ampliação do saneamento básico. Especialistas alertam para a necessidade de investimentos em infraestrutura e fiscalização.",negativa

"Em 2025, a cidade de Porto Velho enfrentou uma onda de calor recorde, com temperaturas acima de 47°C por vários dias consecutivos. O fenômeno, atribuído ao aquecimento global, provocou aumento no consumo de energia elétrica e sobrecarga no sistema de saúde devido a casos de desidratação e insolação. Moradores relataram dificuldades para dormir e trabalhar, além de prejuízos em atividades ao ar livre. Especialistas alertam que eventos extremos como esse tendem a se tornar mais frequentes e intensos nos próximos anos.",negativa

"O desmatamento ilegal em áreas de proteção permanente no Amazonas aumentou 28% no segundo semestre de 2025, segundo relatório do Instituto de Meio Ambiente do Amazonas. A expansão da pecuária e a extração clandestina de madeira foram apontadas como principais causas do avanço. Comunidades indígenas denunciaram invasões e ameaças por parte de grileiros. 'Estamos perdendo nossas terras e nossa cultura', afirma a liderança indígena Paulo Tikuna. O Ministério Público Federal entrou com ações judiciais para responsabilizar os infratores e exigir a recuperação das áreas degradadas.",negativa

"Em dezembro de 2025, a cidade de João Pessoa registrou o maior índice de alagamentos dos últimos 22 anos, com prejuízos estimados em 130 milhões de reais. O transbordamento de rios e canais foi agravado pelo descarte irregular de lixo e pela impermeabilização do solo urbano. Moradores relataram perdas de móveis, veículos e documentos, além de dificuldades no acesso a serviços básicos. A prefeitura decretou estado de calamidade pública e iniciou obras emergenciais de drenagem. Especialistas alertam que eventos extremos como esse tendem a se intensificar com as mudanças climáticas.",negativa

"Um estudo divulgado em dezembro de 2025 pelo Instituto de Pesquisas Ambientais de São Paulo revelou que a poluição atmosférica na capital paulista atingiu níveis recordes durante o inverno, superando os limites recomendados pela Organização Mundial da Saúde. O aumento das queimadas em áreas rurais e o crescimento da frota de veículos a diesel foram apontados como principais causas do problema. Moradores relataram agravamento de doenças respiratórias e aumento da procura por atendimento médico. 'A qualidade do ar em São Paulo é uma questão de saúde pública', afirma a pneumologista Carla Mendes.",negativa

"Em dezembro de 2025, o Ministério da Educação anunciou a ampliação do programa de ensino de química em escolas públicas de todo o país. A medida prevê a oferta de laboratórios modernos e formação continuada para professores, beneficiando mais de 8 milhões de estudantes. Segundo o ministro da Educação, o objetivo é estimular o interesse dos jovens pela pesquisa científica e preparar o Brasil para os desafios do século XXI. O programa conta com recursos do Fundo Nacional de Desenvolvimento da Educação e parcerias com universidades e institutos de pesquisa.",irrelevante

"O Instituto Brasileiro de Geografia e Estatística divulgou em dezembro de 2025 os resultados da Pesquisa Nacional por Amostra de Domicílios, apontando aumento da renda média das famílias brasileiras em 3,7% em relação ao ano anterior. O estudo também revelou queda na taxa de desemprego e crescimento do setor de serviços. Segundo o IBGE, as regiões Sudeste e Sul apresentaram os melhores indicadores econômicos, enquanto o Norte e o Nordeste registraram avanços mais modestos. Os dados servirão de base para a formulação de políticas públicas nas áreas de trabalho, renda e inclusão social.",irrelevante

"Em dezembro de 2025, a Confederação Brasileira de Futebol anunciou a criação de um novo torneio nacional de futebol sub-9, com participação de 16 equipes de todo o país. O campeonato, que terá transmissão em TV aberta e premiação recorde, visa incentivar a formação de atletas e promover a integração entre clubes. Segundo a CBF, a iniciativa faz parte de um conjunto de ações para fortalecer o futebol brasileiro e ampliar o acesso de jovens à prática esportiva.",irrelevante

"O Ministério da Saúde lançou em dezembro de 2025 uma campanha nacional de vacinação contra a gripe H3N2, com o objetivo de imunizar mais de 11 milhões de pessoas. A ação, que conta com a participação de estados e municípios, inclui a distribuição de vacinas em postos de saúde, escolas e unidades móveis. Segundo o ministro da Saúde, a vacinação é fundamental para reduzir casos graves e óbitos causados pela doença. A campanha também prevê ações de conscientização em rádios, TVs e redes sociais.",irrelevante

"Em dezembro de 2025, a cidade de São Paulo sediou a 18ª edição da Feira Internacional de Tecnologia e Inovação, reunindo mais de 1.300 expositores de 60 países. O evento apresentou novidades em áreas como inteligência artificial, robótica, biotecnologia e energias renováveis. Empresários, pesquisadores e estudantes participaram de palestras, workshops e rodadas de negócios. Segundo os organizadores, a feira movimentou cerca de 190 milhões de reais em contratos e parcerias. O destaque desta edição foi a apresentação de startups brasileiras que desenvolveram soluções para cidades inteligentes.",irrelevante

